"loss_mean","elevation","longtitude","country","iucn","over_20_pc_canopy_cover","habitat_class","percent_loss","area","averagecountry","secountry","averageclass","seclass","averagerating","serating","n"
0,3724,"90","Bhutan","IUCN II",1,"Moderate",0,0,0.761108068231047,0.155497643779006,1.49078960936426,0.171635344446015,0.969941963253012,0.307338925845296,166
0.004950495,3778,"90","Bhutan","IUCN II",1,"Moderate",0.4950495,495.0495,0.761108068231047,0.155497643779006,1.49078960936426,0.171635344446015,0.969941963253012,0.307338925845296,166
0.000913,2501,"99","China_fulgens","none",1,"Low",0.0913,91.3,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.011124845,1338,"99","China_fulgens","none",1,"Low",1.1124845,1112.4845,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,4223,"87","China_fulgens","none",1,"Core",0,0,1.57684211779141,0.168024138890631,0.765465431521739,0.200792740500242,1.39722900507,0.0965516375843509,2643
0,2952,"88","Nepal","none",1,"Core",0,0,0.886736498924731,0.205651881413659,0.765465431521739,0.200792740500242,1.39722900507,0.0965516375843509,2643
0,2485,"102","china_styani","none",1,"Moderate",0,0,1.69959057152,0.242465811797082,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,1321,"98","Burma","none",1,"Core",0,0,0.786068814,0.125970377942159,0.765465431521739,0.200792740500242,1.39722900507,0.0965516375843509,2643
0.003816794,3159,"81","Nepal","none",1,"Moderate",0.3816794,381.6794,0.886736498924731,0.205651881413659,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,3474,"97","India","none",1,"Low",0,0,1.26340156199575,0.229221590756042,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.003480278,2931,"104","china_styani","none",1,"Low",0.3480278,348.0278,1.69959057152,0.242465811797082,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,2532,"104","china_styani","none",1,"Low",0,0,1.69959057152,0.242465811797082,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,1975,"96","India","none",1,"Core",0,0,1.26340156199575,0.229221590756042,0.765465431521739,0.200792740500242,1.39722900507,0.0965516375843509,2643
0.080357143,1328,"91","India","none",1,"Moderate",8.0357143,8035.7143,1.26340156199575,0.229221590756042,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,3546,"89","Bhutan","none",1,"Low",0,0,0.761108068231047,0.155497643779006,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0,2361,"102","china_styani","none",1,"Core",0,0,1.69959057152,0.242465811797082,0.765465431521739,0.200792740500242,1.39722900507,0.0965516375843509,2643
0,3671,"97","China_fulgens","none",1,"Low",0,0,1.57684211779141,0.168024138890631,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
0.345355191,2697,"101","China_fulgens","none",1,"Moderate",34.5355191,34535.5191,1.57684211779141,0.168024138890631,1.49078960936426,0.171635344446015,1.39722900507,0.0965516375843509,2643
0,2475,"104","china_styani","none",1,"Low",0,0,1.69959057152,0.242465811797082,1.29675823971447,0.104869796112599,1.39722900507,0.0965516375843509,2643
